r_squared,population,f_test
0.9985916764484364,7,3545.3205172196813
0.9968977942429472,7,1606.7564054649306
0.9893109439334324,7,462.7681517303133
0.9909777363639266,7,549.184648296984
0.9928362574871278,7,692.9592009366218
0.9972867332997732,7,1837.7970975290164
0.9947049348210416,7,939.2754396809079
0.9701435119244584,7,162.46778748221186
0.9870783527617408,7,381.9475700586924
0.9902123074426716,7,505.8456329940949
0.9943570478432404,7,881.061029954081
0.9646664602957272,7,136.5086074547851
0.9068149676541144,7,48.65668578018973
0.9341660804610178,7,70.94869081187476
0.9908715473722663,7,542.7379577793092
0.9909196208108344,7,545.6377978097909
0.9803408968411386,7,249.33510163693433
0.982499894669014,7,280.7125660350689
0.993035756150224,7,712.9530337899951
0.963744530135101,7,132.9102248193667
0.981578618024215,7,266.42371872927447
0.9666756141181702,7,145.04027434234746
0.9976507618092804,7,2123.3495303932373
0.9727955973857016,7,178.79378039979645
0.9945957649044996,7,920.200312651658
0.9729927953382738,7,180.13578367796956
0.9821979274652036,7,275.8661738809835
0.9857023781288394,7,344.70850712490824
0.9874678201179106,7,393.9728879606835
0.9970838699193444,7,1709.601153483486
0.9992772659016962,7,6913.1736571368665
0.9969058953955936,7,1610.9763935839019
0.996064716045906,7,1265.5563456985853
0.9976222447581212,7,2097.823668280199
0.9999604694944672,7,126479.5954435184
0.9996734398947024,7,15306.117062027133
0.9999436587128668,7,88739.86640999542
0.9997051234035758,7,16951.245631669037
0.9996706565306072,7,15176.718979331015
0.9995244616199532,7,10509.398437216041
0.9906907462635648,7,532.0999804668177
0.9981921358647076,7,2760.6945576782573
0.9518823484584344,7,98.91197075943828
0.999665462534938,7,14941.009108647933
0.999579388949951,7,11882.467053986695
0.9994253193749828,7,8695.4847254949
0.9990301203054948,7,5150.278565297354
0.998954349829016,7,4776.713940996851
0.9985354692662686,7,3409.06286999568
0.9983467186722088,7,3019.28867728161
0.999892916369586,7,46687.47746522047
0.9989671731164234,7,4836.082353206354
0.998746454223432,7,3983.685609622628
0.9998774825369016,7,40805.50875157879
0.9991871059527409,7,6145.863100620058
0.9974689286684092,7,1970.448079077821
0.9997428319524492,7,19437.53980079623
0.9995763456505672,7,11797.074041477445
0.9979291187181796,7,2409.4310173129334
0.9883824365126612,7,425.3828427922234
0.999990253467763,7,512997.97156382987
0.9988180183018645,7,4225.18394268454
0.9999626274809164,7,133783.14494172312
0.999953355500344,7,107188.77497621597
0.999878102925097,7,41013.21150327542
0.9999518857334492,7,103914.28129504596
0.9996967383274692,7,16482.411542228623
0.999958509987836,7,120505.93116659508
0.999858053262815,7,35219.479964496066
0.9992855179982044,7,6993.076910873043
0.9979403032177232,7,2422.5417833458846
0.9628645231741604,7,129.64213812170303
0.9995261631819756,7,10547.155952859668
0.9997342927316,7,18812.701262399743
0.9997908847350698,7,23905.258305005296
0.9988022205938868,7,4169.391356606296
0.9964252422774532,7,1393.6961881259529
0.999830999477877,7,29580.707411965068
0.9998530858840502,7,34028.48934630876
0.999861808130314,7,36176.57863672465
0.9998216330273816,7,28027.09544121495
0.994357908640025,7,881.196213600872
0.9999103960677936,7,55796.122527578445
0.9998221804901504,7,28113.399405262957
0.9997694738113472,7,21684.509678789997
0.9999494665397242,7,98939.34247541169
0.9995312276326604,7,10661.157709714715
0.7754293700676118,7,17.26471022281657
0.957941500004816,7,113.8820333719115
0.9978049047538816,7,2272.805488778479
0.9994929753973488,7,9856.454402519268
0.9980883973595952,7,2610.6063474264765
0.9987064362298969,7,3860.290691931881
0.9992435331429416,7,6604.674902933337
0.9988684410411784,7,4413.682704087444
0.9982683878465892,7,2882.4826214123286
0.9977355349745308,7,2203.027036745267
0.999084769923245,7,5458.107175987802
0.9985692510097586,7,3489.6730936754284
0.997890703415358,7,2365.4584914257857
0.9991825076849856,7,6111.265447598803
0.9981036167440266,7,2631.597841839469
0.999143158338328,7,5830.383856386353
0.9980732583698698,7,2590.054739987206
0.9971801046994188,7,1768.1154766524094
0.998813704039652,7,4209.799819880644
0.9994630626261418,7,9307.072959407407
0.9952476723848532,7,1047.116016594446
0.9741299086990086,7,188.2733805159935
0.9992854794529163,7,6992.699394940738
0.9997847145975616,7,23219.983874278554
0.9904155997834704,7,516.6810532783064
0.9532892586093336,7,102.04176065591372
0.9812857435974875,7,262.17599099095025
0.9981123634753486,7,2643.8150312324387
0.9922969421197806,7,644.0928768482241
0.9859098955208572,7,349.85897265001506
0.9951021738886692,7,1015.8610690430187
0.9344101244004424,7,71.23127737771958
0.9964674985686086,7,1410.4275934802922
0.9988538462459476,7,4357.416457933258
0.9962815060704762,7,1339.6304054179977
0.9744168877342082,7,190.44142823802167
0.9699270767334558,7,161.2625197984143
0.9976967793229627,7,2165.8731819965014
0.998177993879114,7,2739.227883037289
0.99791294945784,7,2390.725402426202
0.9967636034687196,7,1539.9281173286572
0.983516027592894,7,298.32494355817903
0.9853060788547776,7,335.2767682352583
0.9505187957612816,7,96.04847036215757
0.9332418065718676,7,69.8971735639114
0.9974803509939186,7,1979.403378380127
0.9993654992510098,7,7875.211344048927
0.998476752251149,7,3277.4601275606074
0.9964299194309594,7,1395.5286164574247
0.9997889466462708,7,23685.69200585205
0.999805424927973,7,25692.02248037982
0.998767403615996,7,4051.4779070322957
0.999756635838974,7,20540.342333565477
0.9995485602887642,7,11070.676054975693
0.9887425588142356,7,439.15066598995287
0.9996718137611011,7,15230.251839858516
0.9636487523017212,7,132.54686060574326
0.9010824907016356,7,45.54716839784678
0.9968281142188324,7,1571.3493218092856
0.9867716147390924,7,372.97508171885033
0.9988256289085932,7,4252.597991457936
0.9783018199319644,7,225.43407254996882
0.999078188576574,7,5419.102883664931
0.9976104254258822,7,2087.4226655892944
0.99915787281767,7,5932.345456734842
0.996625412970844,7,1476.6627803048386
0.9908809740425476,7,543.3041745169965
0.992272846631866,7,642.0688184628881
0.9976296698056166,7,2104.4107529186317
0.9986802234152752,7,3783.5200100307347
0.9988360166012286,7,4290.59391077003
0.257040801654919,7,1.729844668640415
0.993252811004056,7,736.0493470696805
0.9672740180598424,7,147.7838036806029
0.9825078441869928,7,280.8424115043603
0.9997371840654778,7,19019.721652021948
0.9994424199058348,7,8962.321560297307
0.9993750535812068,7,7995.685898249281
0.9984142835102682,7,3148.148770525552
0.9836780087195108,7,301.33517161455995
0.9997023166704072,7,16791.372194706506
0.9962209779414348,7,1318.0936264760544
0.9970968482080804,7,1717.2661294930003
0.9993326666896468,7,7487.507750517951
0.99922133658478,7,6416.259689704415
0.9995172720936742,7,10352.801847540004
0.9995894786071076,7,12174.633233657249
0.9987169265667474,7,3891.893093113831
0.9992281028568358,7,6472.546968892707
0.999093697630154,7,5511.922570609118
0.9993840553172548,7,8112.612084441982
0.9997554429308376,7,20440.12561883946
0.995425629085716,7,1088.0464743003
0.9995557276812072,7,11249.358618573657
0.9996293594502252,7,13485.159139464202
0.9927893660466156,7,688.4203056657998
0.9319497950589494,7,68.47516446616604
0.988799442233611,7,441.40634013818357
0.9846667014159298,7,321.0876955200311
0.9978689387308584,7,2341.2488255975477
0.8886819434510351,7,39.916342909747776
0.9585197219430588,7,115.53921126411814
0.999278693123094,7,6926.862373817084
0.9074498818190698,7,49.024782445175134
0.999484989044716,7,9703.531340354315
0.9990105710172856,7,5048.419787929756
0.9996625901558536,7,14813.773330839998
0.9994797086300068,7,9604.999873850038
0.9994379197029704,7,8890.526184466675
0.999539504587215,7,10852.871460131302
0.9991034551964356,7,5571.96612608937
0.9983840769963036,7,3089.206833223234
0.9975838267040196,7,2064.3879898093624
0.9993224060775509,7,7374.050836122623
0.9996665813455216,7,14991.161530977663
0.9997994280497756,7,24923.71009334281
0.9994348618921126,7,8842.39487607928
0.9994584875588876,7,9228.398201763088
0.9997042169607362,7,16899.28231600024
0.738724559474955,7,14.136892430273084
0.9978421403249016,7,2312.110819438239
0.9989838957093437,7,4915.754735491042
0.9960701977524312,7,1267.328652947692
0.991878783076251,7,610.6712777094301
0.9940144506132964,7,830.3452084293366
0.9914130313234178,7,577.2776567982238
0.9986325098733342,7,3651.333528484692
0.9994754700596368,7,9527.344324401369
0.8902172530450477,7,40.54449709708645
0.9997283700057136,7,18402.3927959798
0.9997920851771634,7,24043.30945569782
0.9997026091483924,7,16807.891092550948
0.9998415146048188,7,31543.64834254862
0.9992361747621028,7,6540.999990475497
0.9987639670299956,7,4040.19953863542
0.9992726418823198,7,6869.1928885686775
0.9923625364524564,7,649.6676090661199
0.9984485828963252,7,3217.85991830093
0.9974333418278244,7,1943.05839523297
0.9991817536054344,7,6105.628819396516
0.9987106154587224,7,3872.8190989057193
0.9993665170101091,7,7887.871757869097
0.9990781646970606,7,5418.96237598693
0.9992318592693612,7,6504.223896826703
0.9988113682449145,7,4201.5172654251965
0.9955379057036656,7,1115.5500529443132
0.9985380196704892,7,3415.0186548836446
0.9988185900070166,7,4227.231003373683
0.9989624453247826,7,4814.023150710058
0.999145942324322,7,5849.405554086872
0.99684820196065,7,1581.3960626840276
0.8652747102698902,7,32.112557041193355
0.9994375207687152,7,8884.217097987554
0.9988698087887938,7,4419.030155626396
0.9994525192536192,7,9127.741257210237
0.997911343489976,7,2388.8833293094094
0.9993231410567718,7,7382.0635086136745
0.9994794460389436,7,9600.152153395919
0.9993644041326905,7,7861.633905542549
0.9975254347718552,7,2015.5569621409802
0.9978527574192796,7,2323.5678315500227
0.9833011924523825,7,294.4225776746173
0.9819851698733476,7,272.54910620015517
0.9666302605235289,7,144.83635109064838
0.9641196510436522,7,134.35204493364927
0.9923258768578198,7,646.5402355896414
0.9745072397870468,7,191.13411644061333
0.9984365162287362,7,3192.986504176095
0.9985758109479698,7,3505.7698608357628
0.9991042983592134,7,5577.2159660322195
0.997921242241137,7,2400.2826639765717
0.9990871900068492,7,5472.5912156057975
0.9979522983582212,7,2436.761972538426
0.9987212494153004,7,3905.0666383464577
0.9968960674030534,7,1605.8597219277708
0.9995674458374408,7,11554.246061621541
0.9988710535416156,7,4423.907999016681
0.9994389770150522,7,8907.290822568719
0.9519637449226744,7,99.08804749561207
0.9456468952808093,7,86.99106519916282
0.9995286834962082,7,10603.582470110727
0.9998075435566186,7,25974.904398895094
0.9996386327283104,7,13831.338793556652
0.9997351818939992,7,18875.884224682053
0.9998488018104266,7,33064.179029896244
0.9998917661024648,7,46191.24825367388
0.9998397149550609,7,31189.426166822446
0.9997901201256038,7,23818.151287770314
0.9997505481893298,7,20038.951521407966
0.9978221780613716,7,2290.871811792426
0.57051911988299,7,6.641961799644664
0.9994637276661312,7,9318.621011602541
0.8588838603600016,7,30.431808245006625
0.9992718666170332,7,6861.873730781375
0.9999490227243482,7,98077.91902745696
0.9998418956865804,7,31619.690635299332
0.999597059543673,7,12403.781301279185
0.998254412660052,7,2859.365411901376
0.9998527671747622,7,33954.81834842585
0.9995982998801328,7,12442.096111530327
0.9996130438012536,7,12916.359100069178
0.9948110054046596,7,958.5778006957064
0.5867586036791423,7,7.099465456548293
0.9995717631339712,7,11670.781317865403
0.9988800208041804,7,4459.368640652172
0.9935595934033772,7,771.3484998946916
0.999745271894332,7,19623.772360587533
0.9826705241349742,7,283.52574878453015
0.9967625512430278,7,1539.4259895178197
0.994317371055196,7,874.8744469444631
0.9999138915492684,7,58061.31007196051
0.9998053354188066,7,25680.206673686112
0.998132959318442,7,2673.0348437976827
0.9945925070095698,7,919.6428999258346
0.9999541006732132,7,108929.05960455361
0.998599947465034,7,3566.294558686986
0.9997461227631858,7,19689.558136609532
0.9977027302050636,7,2171.4966444171864
0.9985812345468426,7,3519.190689075889
0.9991934779038538,7,6194.458172183511
0.9999866350353556,7,374107.4748939544
0.999837382354925,7,30741.9708941789
0.9999400148112236,7,83348.909556584
0.998768747530714,7,4055.9055613910164
0.9999687548222884,7,160019.69392730622
0.9988131104698744,7,4207.691976035019
0.9998001879882136,7,25018.52063470718
0.999892721659438,7,46602.73063608107
0.999664786820374,7,14910.881307465253
0.9996252751126604,7,13338.12229833001
0.999882429151642,7,42522.54887654832
0.999866663690289,7,37494.16291246221
0.9999778690032392,7,225922.4651761346
0.9999607531158654,7,127393.64858706249
0.9998861500141292,7,43912.44067208648
0.9998815348984522,7,42201.5227199698
0.9998092061376036,7,26201.29373083214
0.9995804396910228,7,11912.237863108157
0.9998182607058308,7,27506.936936130583
0.9999144866627084,7,58465.41126405897
0.9999562739276516,7,114343.25337533998
0.9998728589414564,7,39321.39901912496
0.9838506022561804,7,304.6090689767982
0.9997804652254948,7,22770.43505929394
0.9997143800360048,7,17500.779113127654
0.9847148674608858,7,322.1152531523779
0.9925277732688108,7,664.1445776303765
0.9993416922493064,7,7590.231857336665
0.9998380272630962,7,30864.39256308639
0.9999469008721744,7,94158.50521657511
0.9999507055034792,7,101426.20130844689
0.9994986081540874,7,9967.240356042355
0.9998688379833236,7,38115.792335298334
0.997581000671894,7,2061.970396355966
0.9998046241463588,7,25586.69880421069
0.9965672650639994,7,1451.5645449530048
0.9973856476714518,7,1907.5195733570222
0.9951197034232252,7,1019.5278993483439
0.9945154160896796,7,906.646185336226
0.9923929092463896,7,652.2814972171757
0.9941747172907304,7,853.3274408370983
0.995340056397765,7,1067.9743590892215
0.9935772227546026,7,773.4794348244006
0.9962668449141376,7,1334.3496613455043
0.9974835226023666,7,1981.9043944929658
0.9975114624474452,7,2004.2121956796545
0.9977631531028622,7,2230.2893290988836
0.998849293769843,7,4340.157668363179
0.998234078697128,7,2826.383251262807
0.9992555160228226,7,6711.061262939023
0.9998796168754266,7,41529.06067269033
0.9997035249155078,7,16859.82359407954
0.9984976631987016,7,3323.1485188132915
0.9658884172293308,7,141.57777780687584
0.9993512226884308,7,7701.804647509097
0.999402122388332,7,8357.915590786159
0.99983338400334,7,30004.12337488639
0.9999359418797652,7,78049.11681880281
0.9994543383741964,7,9158.187887065367
0.9992911012370482,7,7048.193292622759
0.9582072645980656,7,114.63801727533183
0.9985078122884022,7,3345.7848651603313
0.9998930158484368,7,46730.89430717766
0.999138705559097,7,5800.215687631664
0.9994099152356644,7,8468.358917560516
0.9998607425233912,7,35899.71493351487
0.9998941086487249,7,47213.2094173882
0.9998822802794732,7,42468.76716174898
0.997617721022904,7,2093.8305937598698
0.9974692163079276,7,1970.672601203485
0.9982011731235624,7,2774.5893343010043
0.9996182158058426,7,13091.403875586431
0.9999785970478928,7,233607.6331995075
0.9904778855213432,7,520.0934559973177
0.9975320300071842,7,2020.9565612851
0.9979648492393188,7,2451.820446228999
0.9990819021608544,7,5441.042662133739
0.9998232570201396,7,28284.666746312472
0.9998496196815142,7,33244.03185699913
0.9998557473602172,7,34656.410754969045
0.9999683417226064,7,157931.57809730043
0.9998052960795264,7,25675.01706302486
0.9999431349206732,7,87922.4250417675
0.9999297316638004,7,71150.80459734697
0.9999258546474136,7,67430.10989676105
0.999725418817773,7,18204.55084921406
0.9839834565981171,7,307.17722042399083
0.9998359037636698,7,30464.924916129316
0.99664606887873,7,1485.7879199697638
0.9913550372827492,7,573.3714937280913
0.9847900761307968,7,323.7327433718407
0.9873553501985368,7,390.42415792499236
0.9838096348005932,7,303.82564651371854
0.996862253038342,7,1588.5000690297643
0.9917447581393364,7,600.6757735742538
0.9928707437196536,7,696.3354273409608
0.9956762188056276,7,1151.3952418563074
0.9846311983404498,7,320.3344086780494
0.9853915208508104,7,337.2669772080531
0.9889460723681056,7,447.3279115355593
0.996916519697926,7,1616.5443298395646
0.997037794186092,7,1682.931330268873
0.999510262111184,7,10204.542929357554
0.995952175321979,7,1230.2313644286876
0.9993698793874504,7,7929.9887948732285
0.9991190829305046,7,5670.903184466388
0.999510437097918,7,10208.192173540803
0.9996341439502432,7,13661.57734189064
0.9974221767378236,7,1934.6209481710803
0.996762026588364,7,1539.1757433930613
0.9996983792581492,7,16572.10928405983
0.9991920054312724,7,6183.160407902024
0.9725025822917628,7,176.83525642490363
0.97984985005643,7,243.13711133675807
0.9998378871205132,7,30837.706735146025
0.9979046133438036,7,2381.194445409061
0.9962042776008482,7,1312.272306614751
0.9988926876600948,7,4510.437803599185
0.960155917719316,7,120.48914954991808
0.998677140067611,7,3774.6896538927504
0.9960041872265633,7,1246.3098794915672
0.9998548269847124,7,34436.662523124396
0.9997322179474925,7,18666.90109710233
0.9982191185192136,7,2802.5984022205657
0.9970519816767266,7,1691.0545870855128
0.9992331112083312,7,6514.850145573245
0.9928641641729056,7,695.6887659908373
0.9973759726255108,7,1900.4679263677008
0.9978971807346468,7,2372.7602204725217
0.9983162570229066,7,2964.5743756754264
0.9765544549818234,7,208.2601309171379
0.9848366024344032,7,324.7414038225941
0.7839720894451943,7,18.145157434328432
0.966571569944979,7,144.5732821365024
0.9027836316846646,7,46.431668212309404
0.9996001196439768,7,12498.739992943134
0.9997230806374638,7,18050.797739124166
0.99984157246808,7,31555.17100945428
0.9992645449450406,7,6793.511977425828
0.9998199190209394,7,27760.286628724898
0.9999514627965104,7,103008.76347461664
0.9632841503406456,7,131.18096942844718
0.9960080644893102,7,1247.5252441104803
0.9999822024474292,7,280932.50419375
0.9499130403958546,7,94.82638274546366
0.9987394960905992,7,3961.66758643916
0.9940737297017996,7,838.7009701562808
0.9892377621983016,7,459.58739270850833
0.9967353763266072,7,1526.5700981864663
0.9984500699866512,7,3220.9521119904857
0.9995299503804774,7,10632.174869066976
0.9997495727446728,7,19960.877889238287
0.9995161239162093,7,10328.2240784239
0.9863994907169435,7,362.63329195539853
0.9792950566037384,7,236.48822357576586
0.9790613182046328,7,233.7924917559177
